geo,country_code,nuts_level,year,rail_network_length_km,rail_electrified_km,electrification_share
RO2,RO,1,2013,3365.0,1185.0,0.3521545319465082
RO2,RO,1,2014,3368.0,1185.0,0.35184085510688834
RO2,RO,1,2015,3365.0,1185.0,0.3521545319465082
RO2,RO,1,2016,3369.0,1185.0,0.3517364203027605
RO2,RO,1,2017,3369.0,1185.0,0.3517364203027605
RO2,RO,1,2018,3365.0,1185.0,0.3521545319465082
RO2,RO,1,2019,3359.0,1185.0,0.35278356653766
RO2,RO,1,2020,3359.0,1185.0,0.35278356653766
RO2,RO,1,2021,3356.0,1185.0,0.35309892729439807
RO2,RO,1,2022,2732.0,1149.0,0.4205710102489019
RO2,RO,1,2023,2732.0,1149.0,0.4205710102489019
RO2,RO,1,2024,2732.0,1149.0,0.4205710102489019
RO21,RO,2,1990,1481.0,537.0,0.362592842673869
RO21,RO,2,1991,1498.0,537.0,0.35847797062750336
RO21,RO,2,1992,1513.0,572.0,0.3780568407138136
RO21,RO,2,1993,1513.0,572.0,0.3780568407138136
RO21,RO,2,1994,1507.0,572.0,0.3795620437956204
RO21,RO,2,1995,1507.0,572.0,0.3795620437956204
RO21,RO,2,1996,1507.0,572.0,0.3795620437956204
RO21,RO,2,1997,1502.0,574.0,0.3821571238348868
RO21,RO,2,1998,1505.0,573.0,0.38073089700996676
RO21,RO,2,1999,1507.0,573.0,0.3802256138022561
RO21,RO,2,2000,1506.0,573.0,0.3804780876494024
RO21,RO,2,2001,1506.0,573.0,0.3804780876494024
RO21,RO,2,2002,1506.0,573.0,0.3804780876494024
RO21,RO,2,2003,1506.0,573.0,0.3804780876494024
RO21,RO,2,2004,1498.0,573.0,0.3825100133511348
RO21,RO,2,2005,1634.0,611.0,0.37392900856793143
RO21,RO,2,2006,1624.0,611.0,0.3762315270935961
RO21,RO,2,2007,1619.0,663.0,0.4095120444718962
RO21,RO,2,2008,1619.0,663.0,0.4095120444718962
RO21,RO,2,2009,1619.0,663.0,0.4095120444718962
RO21,RO,2,2010,1620.0,663.0,0.40925925925925927
RO21,RO,2,2011,1620.0,663.0,0.40925925925925927
RO21,RO,2,2012,1620.0,663.0,0.40925925925925927
RO21,RO,2,2013,1620.0,663.0,0.40925925925925927
RO21,RO,2,2014,1621.0,663.0,0.40900678593460826
RO21,RO,2,2015,1620.0,663.0,0.40925925925925927
RO21,RO,2,2016,1621.0,663.0,0.40900678593460826
RO21,RO,2,2017,1621.0,663.0,0.40900678593460826
RO21,RO,2,2018,1620.0,663.0,0.40925925925925927
RO21,RO,2,2019,1614.0,663.0,0.4107806691449814
RO21,RO,2,2020,1614.0,663.0,0.4107806691449814
RO21,RO,2,2021,1612.0,663.0,0.4112903225806452
RO21,RO,2,2022,1458.0,604.0,0.41426611796982166
RO21,RO,2,2023,1458.0,604.0,0.41426611796982166
RO21,RO,2,2024,1458.0,604.0,0.41426611796982166
RO22,RO,2,1990,1320.0,435.0,0.32954545454545453
RO22,RO,2,1991,1320.0,435.0,0.32954545454545453
RO22,RO,2,1992,1320.0,486.0,0.36818181818181817
RO22,RO,2,1993,1314.0,486.0,0.3698630136986301
RO22,RO,2,1994,1314.0,551.0,0.4193302891933029
RO22,RO,2,1995,1314.0,551.0,0.4193302891933029
RO22,RO,2,1996,1323.0,573.0,0.4331065759637188
RO22,RO,2,1997,1326.0,573.0,0.4321266968325792
RO22,RO,2,1998,1326.0,573.0,0.4321266968325792
RO22,RO,2,1999,1327.0,573.0,0.43180105501130367
RO22,RO,2,2000,1329.0,573.0,0.43115124153498874
RO22,RO,2,2001,1329.0,573.0,0.43115124153498874
RO22,RO,2,2002,1329.0,573.0,0.43115124153498874
RO22,RO,2,2003,1362.0,573.0,0.42070484581497797
RO22,RO,2,2004,1355.0,573.0,0.4228782287822878
RO22,RO,2,2005,1750.0,477.0,0.2725714285714286
RO22,RO,2,2006,1716.0,477.0,0.27797202797202797
RO22,RO,2,2007,1745.0,476.0,0.27277936962750715
RO22,RO,2,2008,1749.0,476.0,0.27215551743853633
RO22,RO,2,2009,1749.0,504.0,0.2881646655231561
RO22,RO,2,2010,1749.0,522.0,0.29845626072041165
RO22,RO,2,2011,1745.0,522.0,0.29914040114613183
RO22,RO,2,2012,1745.0,522.0,0.29914040114613183
RO22,RO,2,2013,1745.0,522.0,0.29914040114613183
RO22,RO,2,2014,1747.0,522.0,0.2987979393245564
RO22,RO,2,2015,1745.0,522.0,0.29914040114613183
RO22,RO,2,2016,1748.0,522.0,0.2986270022883295
RO22,RO,2,2017,1748.0,522.0,0.2986270022883295
RO22,RO,2,2018,1745.0,522.0,0.29914040114613183
RO22,RO,2,2019,1745.0,522.0,0.29914040114613183
RO22,RO,2,2020,1745.0,522.0,0.29914040114613183
RO22,RO,2,2021,1744.0,522.0,0.2993119266055046
RO22,RO,2,2022,1274.0,545.0,0.42778649921507067
RO22,RO,2,2023,1274.0,545.0,0.42778649921507067
RO22,RO,2,2024,1274.0,545.0,0.42778649921507067
RO3,RO,1,1990,1993.0,634.0,0.3181133968891119
RO3,RO,1,1991,1993.0,634.0,0.3181133968891119
RO3,RO,1,1992,1993.0,634.0,0.3181133968891119
RO3,RO,1,1993,1993.0,634.0,0.3181133968891119
RO3,RO,1,1994,1993.0,760.0,0.38133467134972404
RO3,RO,1,1995,1993.0,760.0,0.38133467134972404
RO3,RO,1,1996,1993.0,832.0,0.41746111389864526
RO3,RO,1,1997,1993.0,812.0,0.4074259909683894
RO3,RO,1,1998,1993.0,801.0,0.4019066733567486
RO3,RO,1,1999,2021.0,814.0,0.4027709054923305
RO3,RO,1,2000,2053.0,822.0,0.4003896736483195
RO3,RO,1,2001,2053.0,822.0,0.4003896736483195
RO3,RO,1,2002,2053.0,822.0,0.4003896736483195
RO3,RO,1,2003,2056.0,837.0,0.4071011673151751
RO3,RO,1,2004,2046.0,837.0,0.4090909090909091
RO3,RO,1,2005,1556.0,754.0,0.4845758354755784
RO3,RO,1,2006,1532.0,719.0,0.46932114882506526
RO3,RO,1,2007,1530.0,698.0,0.4562091503267974
RO3,RO,1,2008,1530.0,698.0,0.4562091503267974
RO3,RO,1,2009,1530.0,698.0,0.4562091503267974
RO3,RO,1,2010,1530.0,698.0,0.4562091503267974
RO3,RO,1,2011,1530.0,698.0,0.4562091503267974
RO3,RO,1,2012,1530.0,698.0,0.4562091503267974
RO3,RO,1,2013,1530.0,710.0,0.46405228758169936
RO3,RO,1,2014,1530.0,710.0,0.46405228758169936
RO3,RO,1,2015,1530.0,710.0,0.46405228758169936
RO3,RO,1,2016,1526.0,710.0,0.46526867627785057
RO3,RO,1,2017,1526.0,710.0,0.46526867627785057
RO3,RO,1,2018,1526.0,710.0,0.46526867627785057
RO3,RO,1,2019,1526.0,710.0,0.46526867627785057
RO3,RO,1,2020,1529.0,710.0,0.4643557880967953
RO3,RO,1,2021,1529.0,710.0,0.4643557880967953
RO3,RO,1,2022,1883.0,717.0,0.38077535847052574
RO3,RO,1,2023,1883.0,717.0,0.38077535847052574
RO3,RO,1,2024,1883.0,717.0,0.38077535847052574
RO31,RO,2,1990,1671.0,482.0,0.28845002992220226
RO31,RO,2,1991,1671.0,482.0,0.28845002992220226
RO31,RO,2,1992,1671.0,482.0,0.28845002992220226
RO31,RO,2,1993,1671.0,482.0,0.28845002992220226
RO31,RO,2,1994,1671.0,608.0,0.36385397965290245
RO31,RO,2,1995,1671.0,608.0,0.36385397965290245
RO31,RO,2,1996,1671.0,608.0,0.36385397965290245
RO31,RO,2,1997,1671.0,608.0,0.36385397965290245
RO31,RO,2,1998,1671.0,608.0,0.36385397965290245
RO31,RO,2,1999,1699.0,621.0,0.3655091230135374
RO31,RO,2,2000,1699.0,621.0,0.3655091230135374
RO31,RO,2,2001,1699.0,621.0,0.3655091230135374
RO31,RO,2,2002,1699.0,608.0,0.3578575632725132
RO31,RO,2,2003,1713.0,623.0,0.36368943374197316
RO31,RO,2,2004,1703.0,623.0,0.3658250146799765
RO31,RO,2,2005,1255.0,455.0,0.36254980079681276
RO31,RO,2,2006,1253.0,442.0,0.35275339185953714
RO31,RO,2,2007,1251.0,439.0,0.35091926458832934
RO31,RO,2,2008,1251.0,439.0,0.35091926458832934
RO31,RO,2,2009,1251.0,439.0,0.35091926458832934
RO31,RO,2,2010,1251.0,439.0,0.35091926458832934
RO31,RO,2,2011,1251.0,439.0,0.35091926458832934
RO31,RO,2,2012,1251.0,439.0,0.35091926458832934
RO31,RO,2,2013,1251.0,451.0,0.36051159072741806
RO31,RO,2,2014,1251.0,451.0,0.36051159072741806
RO31,RO,2,2015,1251.0,451.0,0.36051159072741806
RO31,RO,2,2016,1247.0,451.0,0.3616680032076985
RO31,RO,2,2017,1247.0,451.0,0.3616680032076985
RO31,RO,2,2018,1247.0,451.0,0.3616680032076985
RO31,RO,2,2019,1247.0,451.0,0.3616680032076985
RO31,RO,2,2020,1247.0,451.0,0.3616680032076985
RO31,RO,2,2021,1247.0,451.0,0.3616680032076985
RO31,RO,2,2022,1511.0,490.0,0.3242885506287227
RO31,RO,2,2023,1511.0,490.0,0.3242885506287227
RO31,RO,2,2024,1511.0,490.0,0.3242885506287227
RO32,RO,2,1990,322.0,152.0,0.4720496894409938
RO32,RO,2,1991,322.0,152.0,0.4720496894409938
RO32,RO,2,1992,322.0,152.0,0.4720496894409938
RO32,RO,2,1993,322.0,152.0,0.4720496894409938
RO32,RO,2,1994,322.0,152.0,0.4720496894409938
RO32,RO,2,1995,322.0,152.0,0.4720496894409938
RO32,RO,2,1996,322.0,224.0,0.6956521739130435
RO32,RO,2,1997,322.0,204.0,0.6335403726708074
RO32,RO,2,1998,322.0,193.0,0.5993788819875776
RO32,RO,2,1999,322.0,193.0,0.5993788819875776
RO32,RO,2,2000,354.0,201.0,0.5677966101694916
RO32,RO,2,2001,354.0,201.0,0.5677966101694916
RO32,RO,2,2002,354.0,214.0,0.6045197740112994
RO32,RO,2,2003,343.0,214.0,0.6239067055393586
RO32,RO,2,2004,343.0,214.0,0.6239067055393586
RO32,RO,2,2005,301.0,299.0,0.9933554817275747
RO32,RO,2,2006,279.0,277.0,0.992831541218638
RO32,RO,2,2007,279.0,259.0,0.9283154121863799
RO32,RO,2,2008,279.0,259.0,0.9283154121863799
RO32,RO,2,2009,279.0,259.0,0.9283154121863799
RO32,RO,2,2010,279.0,259.0,0.9283154121863799
RO32,RO,2,2011,279.0,259.0,0.9283154121863799
RO32,RO,2,2012,279.0,259.0,0.9283154121863799
RO32,RO,2,2013,279.0,259.0,0.9283154121863799
RO32,RO,2,2014,279.0,259.0,0.9283154121863799
RO32,RO,2,2015,279.0,259.0,0.9283154121863799
RO32,RO,2,2016,279.0,259.0,0.9283154121863799
RO32,RO,2,2017,279.0,259.0,0.9283154121863799
RO32,RO,2,2018,279.0,259.0,0.9283154121863799
RO32,RO,2,2019,279.0,259.0,0.9283154121863799
RO32,RO,2,2020,282.0,259.0,0.9184397163120568
RO32,RO,2,2021,282.0,259.0,0.9184397163120568
RO32,RO,2,2022,372.0,227.0,0.6102150537634409
RO32,RO,2,2023,372.0,227.0,0.6102150537634409
RO32,RO,2,2024,372.0,227.0,0.6102150537634409
RO4,RO,1,1990,2988.0,1198.0,0.4009370816599732
RO4,RO,1,1991,2988.0,1198.0,0.4009370816599732
RO4,RO,1,1992,3038.0,1214.0,0.3996050032916392
RO4,RO,1,1993,2994.0,1190.0,0.3974615898463594
RO4,RO,1,1994,2994.0,1195.0,0.3991315965263861
RO4,RO,1,1995,2994.0,1195.0,0.3991315965263861
RO4,RO,1,1996,2994.0,1195.0,0.3991315965263861
RO4,RO,1,1997,2994.0,1195.0,0.3991315965263861
RO4,RO,1,1998,2993.0,1195.0,0.3992649515536251
RO4,RO,1,1999,3011.0,1195.0,0.3968781135835271
RO4,RO,1,2000,3012.0,1195.0,0.39674634794156705
RO4,RO,1,2001,3012.0,1195.0,0.39674634794156705
RO4,RO,1,2002,3012.0,1195.0,0.39674634794156705
RO4,RO,1,2003,3006.0,1195.0,0.39753825681969396
RO4,RO,1,2004,2997.0,1195.0,0.39873206539873207
RO4,RO,1,2005,2910.0,1170.0,0.4020618556701031
RO4,RO,1,2006,2893.0,1166.0,0.40304182509505704
RO4,RO,1,2007,2882.0,1156.0,0.40111034004163776
RO4,RO,1,2008,2882.0,1156.0,0.40111034004163776
RO4,RO,1,2009,2882.0,1156.0,0.40111034004163776
RO4,RO,1,2010,2882.0,1156.0,0.40111034004163776
RO4,RO,1,2011,2882.0,1156.0,0.40111034004163776
RO4,RO,1,2012,2882.0,1156.0,0.40111034004163776
RO4,RO,1,2013,2876.0,1156.0,0.4019471488178025
RO4,RO,1,2014,2878.0,1156.0,0.40166782487838776
RO4,RO,1,2015,2878.0,1157.0,0.40201528839471856
RO4,RO,1,2016,2878.0,1157.0,0.40201528839471856
RO4,RO,1,2017,2878.0,1157.0,0.40201528839471856
RO4,RO,1,2018,2878.0,1157.0,0.40201528839471856
RO4,RO,1,2019,2878.0,1157.0,0.40201528839471856
RO4,RO,1,2020,2878.0,1157.0,0.40201528839471856
RO4,RO,1,2021,2873.0,1157.0,0.40271493212669685
RO4,RO,1,2022,2926.0,1201.0,0.410457963089542
RO4,RO,1,2023,2926.0,1201.0,0.410457963089542
RO4,RO,1,2024,2926.0,1201.0,0.410457963089542
RO41,RO,2,1990,1016.0,502.0,0.4940944881889764
RO41,RO,2,1991,1016.0,502.0,0.4940944881889764
RO41,RO,2,1992,1021.0,512.0,0.5014691478942214
RO41,RO,2,1993,983.0,488.0,0.49643947100712105
RO41,RO,2,1994,983.0,493.0,0.5015259409969481
RO41,RO,2,1995,983.0,505.0,0.513733468972533
RO41,RO,2,1996,983.0,505.0,0.513733468972533
RO41,RO,2,1997,983.0,505.0,0.513733468972533
RO41,RO,2,1998,983.0,505.0,0.513733468972533
RO41,RO,2,1999,1001.0,505.0,0.5044955044955045
RO41,RO,2,2000,1001.0,505.0,0.5044955044955045
RO41,RO,2,2001,1001.0,505.0,0.5044955044955045
RO41,RO,2,2002,1001.0,505.0,0.5044955044955045
RO41,RO,2,2003,997.0,505.0,0.506519558676028
RO41,RO,2,2004,990.0,505.0,0.51010101010101
RO41,RO,2,2005,1006.0,512.0,0.5089463220675944
RO41,RO,2,2006,989.0,508.0,0.5136501516683518
RO41,RO,2,2007,988.0,507.0,0.5131578947368421
RO41,RO,2,2008,988.0,507.0,0.5131578947368421
RO41,RO,2,2009,988.0,507.0,0.5131578947368421
RO41,RO,2,2010,988.0,507.0,0.5131578947368421
RO41,RO,2,2011,988.0,507.0,0.5131578947368421
RO41,RO,2,2012,988.0,507.0,0.5131578947368421
RO41,RO,2,2013,988.0,507.0,0.5131578947368421
RO41,RO,2,2014,990.0,507.0,0.5121212121212121
RO41,RO,2,2015,990.0,507.0,0.5121212121212121
RO41,RO,2,2016,990.0,507.0,0.5121212121212121
RO41,RO,2,2017,990.0,507.0,0.5121212121212121
RO41,RO,2,2018,990.0,507.0,0.5121212121212121
RO41,RO,2,2019,990.0,507.0,0.5121212121212121
RO41,RO,2,2020,990.0,507.0,0.5121212121212121
RO41,RO,2,2021,990.0,507.0,0.5121212121212121
RO41,RO,2,2022,1004.0,531.0,0.5288844621513944
RO41,RO,2,2023,1004.0,531.0,0.5288844621513944
RO41,RO,2,2024,1004.0,531.0,0.5288844621513944
RO42,RO,2,1990,1972.0,696.0,0.35294117647058826
RO42,RO,2,1991,1972.0,696.0,0.35294117647058826
RO42,RO,2,1992,2017.0,702.0,0.3480416460089241
RO42,RO,2,1993,2011.0,702.0,0.34908005967180505
RO42,RO,2,1994,2011.0,702.0,0.34908005967180505
RO42,RO,2,1995,2011.0,690.0,0.3431128791645947
RO42,RO,2,1996,2011.0,690.0,0.3431128791645947
RO42,RO,2,1997,2011.0,690.0,0.3431128791645947
RO42,RO,2,1998,2010.0,690.0,0.34328358208955223
RO42,RO,2,1999,2010.0,690.0,0.34328358208955223
RO42,RO,2,2000,2011.0,690.0,0.3431128791645947
RO42,RO,2,2001,2011.0,690.0,0.3431128791645947
RO42,RO,2,2002,2011.0,690.0,0.3431128791645947
RO42,RO,2,2003,2009.0,690.0,0.3434544549527128
RO42,RO,2,2004,2007.0,690.0,0.34379671150971597
RO42,RO,2,2005,1904.0,658.0,0.34558823529411764
RO42,RO,2,2006,1904.0,658.0,0.34558823529411764
RO42,RO,2,2007,1894.0,649.0,0.3426610348468849
RO42,RO,2,2008,1894.0,649.0,0.3426610348468849
RO42,RO,2,2009,1894.0,649.0,0.3426610348468849
RO42,RO,2,2010,1894.0,649.0,0.3426610348468849
RO42,RO,2,2011,1894.0,649.0,0.3426610348468849
RO42,RO,2,2012,1894.0,649.0,0.3426610348468849
RO42,RO,2,2013,1888.0,649.0,0.34375
RO42,RO,2,2014,1888.0,649.0,0.34375
RO42,RO,2,2015,1888.0,650.0,0.3442796610169492
RO42,RO,2,2016,1888.0,650.0,0.3442796610169492
RO42,RO,2,2017,1888.0,650.0,0.3442796610169492
RO42,RO,2,2018,1888.0,650.0,0.3442796610169492
RO42,RO,2,2019,1888.0,650.0,0.3442796610169492
RO42,RO,2,2020,1888.0,650.0,0.3442796610169492
RO42,RO,2,2021,1883.0,650.0,0.34519383961763145
RO42,RO,2,2022,1922.0,670.0,0.3485952133194589
RO42,RO,2,2023,1922.0,670.0,0.3485952133194589
RO42,RO,2,2024,1922.0,670.0,0.3485952133194589
SE1,SE,1,1992,2095.0,1828.0,0.8725536992840095
SE1,SE,1,1993,2082.0,1828.0,0.878001921229587
SE1,SE,1,1994,2069.0,1834.0,0.8864185596906718
SE1,SE,1,1995,2067.0,1832.0,0.8863086598935656
SE1,SE,1,1996,2151.0,1916.0,0.8907484890748489
SE1,SE,1,2007,2216.0,1976.0,0.8916967509025271
SE1,SE,1,2008,2208.0,1984.0,0.8985507246376812
SE1,SE,1,2009,2230.0,2006.0,0.8995515695067264
SE1,SE,1,2010,2204.0,1977.0,0.897005444646098
SE1,SE,1,2011,2229.0,2001.0,0.8977119784656796
SE1,SE,1,2012,2209.0,1994.0,0.9026708918062472
SE1,SE,1,2013,2128.0,1901.0,0.8933270676691729
SE1,SE,1,2014,2120.0,1904.0,0.8981132075471698
SE1,SE,1,2015,2071.0,1850.0,0.8932882665379044
SE1,SE,1,2016,2207.0,1986.0,0.8998640688717716
SE1,SE,1,2017,2209.0,1989.0,0.9004074241738343
SE1,SE,1,2018,2212.0,1992.0,0.9005424954792043
SE1,SE,1,2019,2220.0,1992.0,0.8972972972972973
SE1,SE,1,2020,2216.0,1993.0,0.8993682310469314
SE1,SE,1,2021,2196.0,1970.0,0.8970856102003643
SE1,SE,1,2022,2197.0,1970.0,0.8966772872098316
SE1,SE,1,2023,2192.0,1969.0,0.8982664233576643
SE1,SE,1,2024,2192.0,1970.0,0.8987226277372263
SE11,SE,2,1992,333.0,295.0,0.8858858858858859
SE11,SE,2,1993,333.0,321.0,0.963963963963964
SE11,SE,2,1994,333.0,321.0,0.963963963963964
SE11,SE,2,1995,310.0,298.0,0.9612903225806452
SE11,SE,2,1996,394.0,382.0,0.9695431472081218
SE11,SE,2,2007,398.0,379.0,0.9522613065326633
SE11,SE,2,2008,395.0,381.0,0.9645569620253165
SE11,SE,2,2009,402.0,389.0,0.9676616915422885
SE11,SE,2,2010,397.0,383.0,0.964735516372796
SE11,SE,2,2011,402.0,389.0,0.9676616915422885
SE11,SE,2,2012,398.0,386.0,0.9698492462311558
SE11,SE,2,2013,377.0,363.0,0.9628647214854111
SE11,SE,2,2014,374.0,363.0,0.9705882352941176
SE11,SE,2,2015,322.0,310.0,0.9627329192546584
SE11,SE,2,2016,401.0,388.0,0.9675810473815462
SE11,SE,2,2017,409.0,396.0,0.9682151589242054
SE11,SE,2,2018,412.0,399.0,0.9684466019417476
SE11,SE,2,2019,415.0,399.0,0.9614457831325302
SE11,SE,2,2020,406.0,394.0,0.9704433497536946
SE11,SE,2,2021,388.0,373.0,0.961340206185567
SE11,SE,2,2022,388.0,373.0,0.961340206185567
SE11,SE,2,2023,388.0,373.0,0.961340206185567
SE11,SE,2,2024,388.0,373.0,0.961340206185567
SE12,SE,2,1992,1762.0,1533.0,0.8700340522133939
SE12,SE,2,1993,1749.0,1507.0,0.8616352201257862
SE12,SE,2,1994,1736.0,1513.0,0.8715437788018433
SE12,SE,2,1995,1757.0,1534.0,0.8730791121229369
SE12,SE,2,1996,1757.0,1534.0,0.8730791121229369
SE12,SE,2,2007,1818.0,1597.0,0.8784378437843784
SE12,SE,2,2008,1813.0,1603.0,0.8841698841698842
SE12,SE,2,2009,1828.0,1617.0,0.8845733041575492
SE12,SE,2,2010,1807.0,1594.0,0.8821250691754289
SE12,SE,2,2011,1827.0,1613.0,0.8828680897646415
SE12,SE,2,2012,1811.0,1608.0,0.8879072335726118
SE12,SE,2,2013,1751.0,1538.0,0.8783552255853798
SE12,SE,2,2014,1745.0,1541.0,0.8830945558739255
SE12,SE,2,2015,1748.0,1540.0,0.8810068649885584
SE12,SE,2,2016,1806.0,1598.0,0.884828349944629
SE12,SE,2,2017,1800.0,1593.0,0.885
SE12,SE,2,2018,1800.0,1592.0,0.8844444444444445
SE12,SE,2,2019,1805.0,1592.0,0.881994459833795
SE12,SE,2,2020,1811.0,1598.0,0.8823854224185533
SE12,SE,2,2021,1808.0,1597.0,0.8832964601769911
SE12,SE,2,2022,1809.0,1597.0,0.882808181315644
SE12,SE,2,2023,1803.0,1596.0,0.8851913477537438
SE12,SE,2,2024,1804.0,1598.0,0.885809312638581
SE2,SE,1,2007,3634.0,2649.0,0.7289488167308751
SE2,SE,1,2008,3607.0,2657.0,0.7366232326032714
SE2,SE,1,2009,3634.0,2675.0,0.7361034672537149
SE2,SE,1,2010,3620.0,2659.0,0.7345303867403314
SE2,SE,1,2011,3656.0,2691.0,0.7360503282275711
SE2,SE,1,2012,3613.0,2686.0,0.7434265153611956
SE2,SE,1,2013,3627.0,2734.0,0.753791011855528
SE2,SE,1,2014,3597.0,2739.0,0.7614678899082569
SE2,SE,1,2015,3646.0,2780.0,0.7624794295117937
SE2,SE,1,2016,3521.0,2645.0,0.7512070434535644
SE2,SE,1,2017,3522.0,2651.0,0.7526973310618966
SE2,SE,1,2018,3517.0,2643.0,0.7514927495024168
SE2,SE,1,2019,3489.0,2612.0,0.7486385783892233
SE2,SE,1,2020,3482.0,2610.0,0.7495692130959218
SE2,SE,1,2021,3487.0,2606.0,0.7473472899340408
SE2,SE,1,2022,3487.0,2605.0,0.7470605104674505
SE2,SE,1,2023,3484.0,2606.0,0.7479908151549942
SE2,SE,1,2024,3482.0,2606.0,0.7484204480183803
SE21,SE,2,2007,1179.0,526.0,0.44614079728583544
SE21,SE,2,2008,1151.0,528.0,0.4587315377932233
SE21,SE,2,2009,1162.0,532.0,0.4578313253012048
SE21,SE,2,2010,1185.0,560.0,0.47257383966244726
SE21,SE,2,2011,1196.0,564.0,0.47157190635451507
SE21,SE,2,2012,1169.0,562.0,0.48075278015397777
SE21,SE,2,2013,1127.0,541.0,0.4800354924578527
SE21,SE,2,2014,1112.0,542.0,0.48741007194244607
SE21,SE,2,2015,1117.0,539.0,0.4825425246195166
SE21,SE,2,2016,1134.0,556.0,0.49029982363315694
SE21,SE,2,2017,1132.0,555.0,0.4902826855123675
SE21,SE,2,2018,1131.0,556.0,0.4916003536693192
SE21,SE,2,2019,1144.0,562.0,0.49125874125874125
SE21,SE,2,2020,1136.0,552.0,0.4859154929577465
SE21,SE,2,2021,1151.0,556.0,0.48305821025195483
SE21,SE,2,2022,1151.0,556.0,0.48305821025195483
SE21,SE,2,2023,1144.0,556.0,0.486013986013986
SE21,SE,2,2024,1143.0,556.0,0.4864391951006124
SE22,SE,2,1992,903.0,577.0,0.6389811738648948
SE22,SE,2,1993,903.0,577.0,0.6389811738648948
SE22,SE,2,1994,889.0,577.0,0.6490438695163104
SE22,SE,2,1995,887.0,575.0,0.6482525366403608
SE22,SE,2,1996,887.0,575.0,0.6482525366403608
SE22,SE,2,2007,914.0,826.0,0.9037199124726477
SE22,SE,2,2008,911.0,828.0,0.9088913282107574
SE22,SE,2,2009,913.0,830.0,0.9090909090909091
SE22,SE,2,2010,920.0,833.0,0.9054347826086957
SE22,SE,2,2011,935.0,849.0,0.9080213903743316
SE22,SE,2,2012,933.0,852.0,0.9131832797427653
SE22,SE,2,2013,1082.0,1025.0,0.9473197781885397
SE22,SE,2,2014,1078.0,1027.0,0.9526901669758813
SE22,SE,2,2015,1085.0,1034.0,0.9529953917050691
SE22,SE,2,2016,900.0,844.0,0.9377777777777778
SE22,SE,2,2017,907.0,854.0,0.9415656008820287
SE22,SE,2,2018,897.0,844.0,0.9409141583054627
SE22,SE,2,2019,896.0,842.0,0.9397321428571429
SE22,SE,2,2020,893.0,843.0,0.9440089585666294
SE22,SE,2,2021,899.0,847.0,0.9421579532814238
SE22,SE,2,2022,898.0,846.0,0.9420935412026726
SE22,SE,2,2023,901.0,849.0,0.9422863485016648
SE22,SE,2,2024,901.0,849.0,0.9422863485016648
SE23,SE,2,2007,1541.0,1297.0,0.8416612589227774
SE23,SE,2,2008,1545.0,1301.0,0.8420711974110032
SE23,SE,2,2009,1559.0,1313.0,0.8422065426555484
SE23,SE,2,2010,1515.0,1266.0,0.8356435643564356
SE23,SE,2,2011,1526.0,1277.0,0.8368283093053736
SE23,SE,2,2012,1511.0,1272.0,0.8418266048974189
SE23,SE,2,2013,1418.0,1169.0,0.8244005641748943
SE23,SE,2,2014,1408.0,1171.0,0.8316761363636364
SE23,SE,2,2015,1444.0,1207.0,0.8358725761772853
SE23,SE,2,2016,1488.0,1245.0,0.8366935483870968
SE23,SE,2,2017,1484.0,1242.0,0.8369272237196765
SE23,SE,2,2018,1489.0,1243.0,0.8347884486232371
SE23,SE,2,2019,1449.0,1208.0,0.8336783988957902
SE23,SE,2,2020,1453.0,1216.0,0.8368891947694426
SE23,SE,2,2021,1437.0,1203.0,0.837160751565762
SE23,SE,2,2022,1438.0,1203.0,0.8365785813630042
SE23,SE,2,2023,1438.0,1202.0,0.8358831710709318
SE23,SE,2,2024,1437.0,1202.0,0.8364648573416841
SE3,SE,1,1992,5177.0,3053.0,0.5897237782499517
SE3,SE,1,1993,5174.0,3090.0,0.5972168534982605
SE3,SE,1,1994,5198.0,3061.0,0.588880338591766
SE3,SE,1,1995,5178.0,3121.0,0.6027423715720356
SE3,SE,1,1996,5178.0,3121.0,0.6027423715720356
SE3,SE,1,2007,5164.0,3225.0,0.6245158791634392
SE3,SE,1,2008,5207.0,3225.0,0.6193585557902823
SE3,SE,1,2009,5273.0,3282.0,0.6224160819267969
SE3,SE,1,2010,5326.0,3329.0,0.6250469395418701
SE3,SE,1,2011,5321.0,3427.0,0.6440518699492577
SE3,SE,1,2012,5317.0,3513.0,0.6607109272145947
SE3,SE,1,2013,5202.0,3579.0,0.68800461361015
SE3,SE,1,2014,5164.0,3589.0,0.6950038729666925
SE3,SE,1,2015,5191.0,3605.0,0.6944712001541129
SE3,SE,1,2016,5154.0,3552.0,0.689173457508731
SE3,SE,1,2017,5142.0,3548.0,0.6900038895371451
SE3,SE,1,2018,5177.0,3582.0,0.6919065095615221
SE3,SE,1,2019,5190.0,3582.0,0.6901734104046243
SE3,SE,1,2020,5211.0,3581.0,0.6872001535213971
SE3,SE,1,2021,5229.0,3610.0,0.6903805698986422
SE3,SE,1,2022,5230.0,3610.0,0.6902485659655831
SE3,SE,1,2023,5230.0,3614.0,0.6910133843212237
SE3,SE,1,2024,5228.0,3614.0,0.6912777352716144
SE31,SE,2,1992,1789.0,1278.0,0.7143655673560648
SE31,SE,2,1993,1791.0,1317.0,0.7353433835845896
SE31,SE,2,1994,1785.0,1288.0,0.7215686274509804
