geo,target,feature,kind,pearson_r,p_pearson,spearman_r,p_spearman,n
PT,rail_investment_pct_gdp,rail_track_length_km,delta,0.8994205219748612,1.1759418689874696e-07,0.5160059421688631,0.03955746296818892,16
DE,rail_investment_pct_gdp,rail_accidents,delta,0.8988451842348775,0.0003289323668035236,0.788856119776278,0.008869987875396963,9
FR,rail_investment_pct_gdp,rail_freight_tonne_km,delta,-0.8975806277494662,3.916707617993913e-06,-0.24299125653970452,0.43298804886461856,13
DE,rail_investment_pct_gdp,rail_electrified_km,delta,-0.8711074411877886,9.14358635073886e-06,-0.143703168940319,0.6312760952650134,14
NO,rail_investment_pct_gdp,rail_passengers,delta,-0.8480303700078581,0.00041090163863602495,-0.08084317210710312,0.8187452399109744,11
SK,rail_investment_pct_gdp,rail_electrified_km,delta,0.8279336682026497,6.147603991272359e-08,0.3375149115154508,0.10744339741309625,24
NL,rail_investment_pct_gdp,rail_freight_tonnes,delta,-0.8054158226566213,0.0016303746801002684,-0.6579420939003412,0.025606548646705692,11
PT,rail_investment_pct_gdp,rail_network_length_km,delta,0.7985598866424888,7.922729089344871e-05,0.4907034505742645,0.0528515046323375,16
EE,rail_investment_pct_gdp,passenger_modal_split_rail_pct,delta,-0.7741255733435715,0.0003571151454074537,-0.4249370275276274,0.11602740419931346,15
CH,rail_investment_pct_gdp,inflation_pct,delta,-0.771688552464863,0.0037591956683017654,-0.830900493606482,0.0007550605205785476,11
MD,rail_investment_pct_gdp,imports_pct_gdp,delta,0.7577795166630054,0.015207763416112963,0.8010357180082135,0.006973586504638348,9
DE,rail_investment_pct_gdp,homicide_rate,delta,-0.7572850075844236,0.0017475777041714604,-0.4141538973434699,0.16351510950737191,13
MD,rail_investment_pct_gdp,internet_users_pct,delta,-0.7531628759006959,0.0163481586290294,-0.7461336789173088,0.018189464470607094,9
MD,rail_investment_pct_gdp,inflation_pct,delta,0.7419258298106792,0.019353565942501837,0.7260972322597343,0.02416061496488475,9
SE,rail_investment_pct_gdp,rail_high_speed_pkm,delta,0.7296771381868941,0.0008196179433051422,0.3237446212708194,0.22595958972929572,16
NL,rail_investment_pct_gdp,gdp_growth_pct,delta,-0.7236003050482005,0.009640417339438125,-0.8075585754623886,0.001536212951197954,11
NL,rail_investment_pct_gdp,population_total,delta,0.7092113239071303,0.012250622213466839,0.662106471493807,0.024259272361452793,11
NL,rail_investment_pct_gdp,rail_freight_tonne_km,delta,-0.7068123968092334,0.012729940154146467,-0.5806097160766985,0.06061030424186618,11
DE,rail_investment_pct_gdp,rail_fatalities,delta,0.7043346333791044,0.013238784763066464,0.4802386784104802,0.13884649861621318,11
EL,rail_investment_pct_gdp,inflation_pct,delta,-0.7010918940077576,0.051878874478268514,-0.6265851558607105,0.09992016084387356,8
DE,rail_investment_pct_gdp,rail_network_length_km,delta,-0.7005238342348891,0.003977767532277383,0.043509819104539146,0.8851870565568333,14
EE,rail_investment_pct_gdp,material_deprivation_pct,delta,0.686486045786115,0.026026529277403808,0.1916640953774865,0.6076397272132141,10
BG,rail_investment_pct_gdp,imports_pct_gdp,delta,0.6810054099890913,0.008593640556728925,0.32540883164718926,0.28558691547567694,13
RS,rail_investment_pct_gdp,rail_passenger_km,delta,0.6792406166620646,0.06419835461463733,0.5723237080089706,0.14549856727568367,8
NL,rail_investment_pct_gdp,gov_expenditure_pct_gdp,delta,0.676360937846471,0.020016939813670902,0.6992536466340235,0.014326882347515706,11
MD,rail_investment_pct_gdp,exports_pct_gdp,delta,0.6746579540635373,0.04477855620040894,0.6164055411201026,0.07812988717909296,9
DK,rail_investment_pct_gdp,rail_train_km,delta,0.6684202148189076,0.010626493504580507,0.4995424143544135,0.08271781946669648,13
RS,rail_investment_pct_gdp,gdp_growth_pct,delta,0.6610207005558232,0.024605739838146557,0.4737467439243441,0.1453014741468283,11
TR,rail_investment_pct_gdp,rail_train_km,delta,-0.6541202380130088,0.013346880611601624,-0.3032567252628803,0.32211724716354234,13
BE,rail_investment_pct_gdp,rail_freight_tonne_km,delta,0.6540306102949344,0.08023944737633106,-0.24256395874080525,0.5799764312534657,8
BE,rail_investment_pct_gdp,rail_wagons,delta,-0.6478504103237016,0.029082001517429307,-0.5133007585531799,0.10865083581948197,11
NL,rail_investment_pct_gdp,pop_growth_rate,delta,-0.6420440813077126,0.031220293920532702,-0.49758617049170045,0.12244694989111579,11
PL,rail_investment_pct_gdp,rail_freight_tonnes,delta,-0.6383077845085484,0.0034410907476593137,-0.13266103735387746,0.605267645800904,18
EL,rail_investment_pct_gdp,ppp_factor,delta,0.6358267921758156,0.0657825640476786,0.38762251250411406,0.3164212875290847,9
NL,rail_investment_pct_gdp,imports_pct_gdp,delta,-0.6256720918285775,0.03781674896848631,-0.6269439148453111,0.037273602520398914,11
TR,rail_investment_pct_gdp,rail_passengers,delta,0.6225435659278648,0.03917530403618293,0.28205914733192466,0.4122096375290777,11
NL,rail_investment_pct_gdp,exports_pct_gdp,delta,-0.6220769238308844,0.03938069588200063,-0.6530526947913718,0.027252723653955035,11
MD,rail_investment_pct_gdp,fdi_pct_gdp,delta,0.6214734892824781,0.07478767522785743,0.657089243329302,0.053681354008778964,9
PT,rail_investment_pct_gdp,suicide_rate,delta,0.6197653715729479,0.1051659999719024,0.458114456751009,0.26843234213560224,8
ES,rail_investment_pct_gdp,freight_modal_split_rail_pct,delta,-0.6146526263419868,0.0041640407637635445,-0.6804531045237575,0.000900724726705494,19
NL,rail_investment_pct_gdp,net_migration_rate,delta,-0.611783970404441,0.04409544231811418,-0.6014330490547478,0.04919957686748305,11
NL,rail_investment_pct_gdp,gini_coefficient,delta,0.6104341178723218,0.0447402141778004,0.5913030879063329,0.05455676133447142,11
NL,rail_investment_pct_gdp,gov_revenue_pct_gdp,delta,0.6098141919832105,0.04503840858357583,0.6596231001036807,0.025056689630748655,11
FI,rail_investment_pct_gdp,education_spend_pct_gdp,delta,0.6004843444391885,0.0005213862126947854,0.5520245350390798,0.001893530594800634,28
DK,rail_investment_pct_gdp,fdi_pct_gdp,delta,0.5992782096777758,0.007358203158412669,0.03776892816904741,0.8836466401659555,18
FI,rail_investment_pct_gdp,unemployment_rate_pct,delta,0.5972313602142267,0.000954778251022191,0.3679234226428867,0.06412878649630877,26
LT,rail_investment_pct_gdp,gdp_pps,delta,0.590216970042129,0.0008953402055358945,0.39376784493829226,0.041429309012464464,27
TR,rail_investment_pct_gdp,rail_gross_tonne_km,delta,-0.589317545109197,0.00527446689495077,-0.16225080835935965,0.499712569585589,20
NL,rail_investment_pct_gdp,rail_passengers,delta,-0.5847062888661811,0.1343319294661147,-0.4177758224861847,0.31971778359665787,8
HU,rail_investment_pct_gdp,rail_gross_tonne_km,delta,-0.5845280621487879,0.020418381952058754,-0.37691870020421836,0.16963148022592422,15
RS,rail_investment_pct_gdp,urban_population_pct,delta,-0.5832695414109983,0.059065815318023206,-0.5680164194702683,0.0682769571890164,11
CH,rail_investment_pct_gdp,gov_expenditure_pct_gdp,delta,0.5811505581083615,0.04630583491573365,0.7111694106181659,0.007615949796791299,12
NL,rail_investment_pct_gdp,gov_deficit_pct_gdp,delta,-0.5803307077961509,0.060773815706013395,-0.5353315274024053,0.09098278959365065,11
NL,rail_investment_pct_gdp,rail_passenger_km,delta,-0.5798686942842598,0.13864141884414646,-0.32013604015523456,0.4581331448834756,8
PL,rail_investment_pct_gdp,education_spend_pct_gdp,delta,0.574415241858336,0.011300382294211528,0.23956848501478675,0.3440298301311111,18
CH,rail_investment_pct_gdp,net_earnings_eur,delta,0.5722141211584143,0.08509162965043432,0.5941156026449286,0.07034203861411013,10
BG,rail_investment_pct_gdp,rail_freight_tonne_km,delta,0.5681429007519373,0.041453853186144266,0.234947914649096,0.44898230684006235,13
NL,rail_investment_pct_gdp,co2_per_capita,delta,-0.560973891295521,0.07282293315449977,-0.3529789207920444,0.29683512453601596,11
DE,rail_investment_pct_gdp,urban_population_pct,delta,0.5608849324790495,0.03545272554730702,0.6463873206317645,0.010750349529675986,14
DE,rail_investment_pct_gdp,infant_mortality_rate,delta,0.560678223767603,0.03554021094964703,0.7349886266010195,0.0018335867329282458,14
NO,rail_investment_pct_gdp,health_spend_pct_gdp,delta,0.5459503986185252,0.027192832463817006,0.5082019373204902,0.04336266062253097,16
LT,rail_investment_pct_gdp,gdp_per_capita_pps,delta,0.5413344228974729,0.0029878655395743996,0.3805514465190873,0.04964126432721977,27
SK,rail_investment_pct_gdp,rail_freight_tonne_km,delta,-0.5383212723757463,0.005820191814488414,-0.00324899329927709,0.9881208871691297,24
CH,rail_investment_pct_gdp,education_spend_pct_gdp,delta,0.5378355542320824,0.11175031578053334,0.6431915534215651,0.043353187258194224,10
AT,rail_investment_pct_gdp,urban_population_pct,delta,0.536382898204022,0.058171222264316536,0.5366176508190202,0.0580331050886656,13
NL,rail_investment_pct_gdp,education_spend_pct_gdp,delta,0.53363787888586,0.1448461269168735,0.5976389624205898,0.09125002673558316,9
BG,rail_investment_pct_gdp,arope_rate_pct,delta,-0.5332450095884634,0.07442271892277333,-0.23905195088570474,0.4645928268864092,12
DE,rail_investment_pct_gdp,suicide_rate,delta,0.5330668075166356,0.18379429558254107,0.44779279504526276,0.28119364547434456,8
BG,rail_investment_pct_gdp,fdi_pct_gdp,delta,0.5276786242927863,0.06345186304675692,-0.08150886417005676,0.7961547364426472,13
ES,rail_investment_pct_gdp,arope_rate_pct,delta,-0.527483905096537,0.03441236901772579,-0.4556074756735456,0.07622135405259076,16
NL,rail_investment_pct_gdp,fdi_pct_gdp,delta,-0.525364416394191,0.09873626210307229,-0.5718118641626934,0.06590431896249128,11
BE,rail_investment_pct_gdp,rail_employees,delta,-0.525209515293663,0.12263347731487563,-0.41724924923723195,0.23973175640546032,10
LT,rail_investment_pct_gdp,gdp_current_usd,delta,0.5242132173630558,0.0043465295446968874,0.12781140976679167,0.5289636482115347,27
RS,rail_investment_pct_gdp,net_migration_rate,delta,0.52300617442049,0.10062854281501371,0.4293976302777843,0.19404873529538794,11
BG,rail_investment_pct_gdp,rail_freight_tonnes,delta,0.5213878054275268,0.06746443904171706,0.19564033581527265,0.5308240049630808,13
CH,rail_investment_pct_gdp,rail_freight_tonnes,delta,-0.5196456536207171,0.1033634851274886,-0.5575286777116547,0.07511532877894438,11
MD,rail_investment_pct_gdp,fertility_rate,delta,-0.5195927926404871,0.15842998808370778,-0.4929072675266675,0.1860139101615036,9
PT,rail_investment_pct_gdp,fdi_pct_gdp,delta,-0.5126049637174582,0.04118447724853493,-0.3436181438582645,0.19654076268479528,16
DE,rail_investment_pct_gdp,unemployment_rate_pct,delta,-0.5116595531171944,0.060956475096650094,-0.33976324684433157,0.24059364046271547,14
FR,rail_investment_pct_gdp,unemployment_rate_pct,delta,0.5062743951188523,0.012626164427207676,0.4465988857527747,0.03166536381096488,23
DK,rail_investment_pct_gdp,gini_coefficient,delta,-0.49880761428881704,0.08326733125320335,-0.3979642124951896,0.18284737448914662,13
FI,rail_investment_pct_gdp,gov_debt_pct_gdp,delta,0.4976253387318221,0.002777388197269958,0.11763410856466483,0.5174343050406602,33
BG,rail_investment_pct_gdp,inflation_pct,delta,0.4973075496937417,0.08439663296652884,-0.03338955541028117,0.9158788493437624,13
RS,rail_investment_pct_gdp,health_spend_pct_gdp,delta,0.4969574476277633,0.1491286725909261,0.5026511699012407,0.1435504447864384,10
LT,rail_investment_pct_gdp,gdp_per_capita_usd,delta,0.4934748474118244,0.008082570346384132,0.18943344386947256,0.3475373864212724,27
FI,rail_investment_pct_gdp,urban_population_pct,delta,-0.492745420586214,0.003117105743166542,-0.2729276382974396,0.12508952931358902,33
FI,rail_investment_pct_gdp,cars_per_1000_inhabitants,delta,-0.4892249507979257,0.0033837369343002917,-0.26622300358762285,0.13513489138449453,33
FR,rail_investment_pct_gdp,suicide_rate,delta,0.48890325070069335,0.09091116180039074,0.44311167309689564,0.13218322384203815,13
DE,rail_investment_pct_gdp,gov_revenue_pct_gdp,delta,-0.4887191296326231,0.10890629901533022,-0.5036914992167294,0.096368300828762,12
RS,rail_investment_pct_gdp,life_expectancy_years,delta,-0.48865568610032734,0.13073540154783775,-0.20033233797814295,0.5657015619982139,11
AT,rail_investment_pct_gdp,rail_fatalities,delta,0.48745410132446937,0.09206686236595814,0.48445941903916684,0.09448557782378733,13
RS,rail_investment_pct_gdp,death_rate,delta,0.4857442224754068,0.13350814409580605,0.15767154452995935,0.6529165418759248,11
NL,rail_investment_pct_gdp,inflation_pct,delta,-0.4822305227936809,0.13690076172180843,-0.4575001611786098,0.16221715576887202,11
DE,rail_investment_pct_gdp,rail_track_length_km,delta,0.48195181984305524,0.096542594236932,0.06954172897159328,0.825664163596264,13
HR,rail_investment_pct_gdp,pop_growth_rate,delta,0.48143627650895626,0.007445515361941252,0.43334356677526154,0.01798263084598417,29
HR,rail_investment_pct_gdp,net_migration_rate,delta,0.47710795502504955,0.008107015803000113,0.40573265108103923,0.028157239118318966,29
BG,rail_investment_pct_gdp,material_deprivation_pct,delta,-0.47463011697001545,0.1216006598711794,-0.2815805246226643,0.3852883402503866,12
BG,rail_investment_pct_gdp,freight_modal_split_rail_pct,delta,0.4739379008872738,0.10331180874756496,0.18240616210763816,0.5596596842854309,13
PT,rail_investment_pct_gdp,gov_revenue_pct_gdp,delta,0.4731227193513337,0.06380162557303483,0.46388383099736374,0.07015887679030355,16
BG,rail_investment_pct_gdp,ppp_factor,delta,-0.47062316246957187,0.10619936018207855,-0.18779111639278287,0.5478533305653289,13
EE,rail_investment_pct_gdp,arope_rate_pct,delta,0.46954195172197677,0.17766989674386552,0.08894892426198733,0.8134634371934446,10
BG,rail_investment_pct_gdp,price_level_index,delta,-0.4693047059778048,0.10736225593793111,-0.13975331710962638,0.6564280468503316,13
SE,rail_investment_pct_gdp,rail_network_length_km,delta,0.46905354239834457,0.007089428905162436,-0.14176386766492796,0.4501106501414748,31
RS,rail_investment_pct_gdp,unemployment_rate_pct,delta,0.46749813512848126,0.15167852919775537,0.44608599601489163,0.17475311704894778,11
NO,rail_investment_pct_gdp,material_deprivation_pct,delta,-0.46581396831427285,0.08039999881400237,-0.24770347097802922,0.3808694975967779,15
EE,rail_investment_pct_gdp,gov_deficit_pct_gdp,delta,-0.46551343812579205,0.05078989224437773,-0.340358720548655,0.16976304079446228,18
HR,rail_investment_pct_gdp,arope_rate_pct,delta,0.46402587325176614,0.18374764855193929,-0.13827679355773936,0.7127204980324646,10
LT,rail_investment_pct_gdp,gov_debt_pct_gdp,delta,-0.46070836617331684,0.01465796282092727,-0.19101797831962744,0.3434193450477396,27
NL,rail_investment_pct_gdp,population_density,delta,0.4606575482061224,0.18751386789142546,0.48141893828239757,0.16496393210799484,10
CZ,rail_investment_pct_gdp,rail_gross_tonne_km,delta,0.4604712339837695,0.01112179634291704,0.13726985030058925,0.48119095000981615,29
NO,rail_investment_pct_gdp,freight_modal_split_rail_pct,delta,0.4597573297512953,0.08512918214344292,0.36058351135597705,0.19090928708338256,15
PL,rail_investment_pct_gdp,arope_rate_pct,delta,-0.4580480546052167,0.10075738616354957,0.06523546371488542,0.828466103492166,14
MD,rail_investment_pct_gdp,gdp_current_meur,delta,0.45783076404013895,0.22573150012044385,0.45493163716515933,0.22918607004090336,9
IT,rail_investment_pct_gdp,infant_mortality_rate,delta,0.4570419572489445,0.031444377286432366,0.3607216674192791,0.09967676404808032,22
CH,rail_investment_pct_gdp,gov_revenue_pct_gdp,delta,0.4564127789197539,0.13932421369039077,0.5775190582798424,0.04813252532598061,12
LT,rail_investment_pct_gdp,imports_pct_gdp,delta,0.45303326419388756,0.016702049220699455,0.338423904969187,0.0843533840328183,27
BG,rail_investment_pct_gdp,rail_fatalities,delta,0.45025318720073604,0.12508847208451856,0.4643699427936531,0.11178765062374572,13
MD,rail_investment_pct_gdp,infant_mortality_rate,delta,0.4466002305873076,0.23925696497622745,0.3703562376853077,0.34086903485937486,9
CH,rail_investment_pct_gdp,homicide_rate,delta,0.445130956090898,0.17582640073368122,0.5492221504971391,0.0808293446670946,11
CZ,rail_investment_pct_gdp,rail_vehicle_km,delta,0.4426845995804026,0.07517410647258672,-0.06901950380590041,0.7958986785367248,17
CH,rail_investment_pct_gdp,price_level_index,delta,0.44242526026120976,0.15394717657969548,0.5543426595261904,0.060946074746602755,12
CH,rail_investment_pct_gdp,health_spend_pct_gdp,delta,0.44114300613863267,0.21014830285542432,0.4991286136867903,0.1469873467043175,10
LT,rail_investment_pct_gdp,gdp_current_meur,delta,0.44058314227407974,0.020504123286443774,0.22207803111860894,0.26855781045138305,27
MD,rail_investment_pct_gdp,gva_total_meur,delta,0.43936772423415876,0.24817045419772257,0.43749453203920596,0.2505047034216205,9
LT,rail_investment_pct_gdp,rail_freight_tonnes,delta,0.437754467060865,0.06903810017387467,0.1863786665086943,0.465158965636793,18
EL,rail_investment_pct_gdp,passenger_modal_split_rail_pct,delta,-0.43714237807835,0.25094470944618963,-0.5672500798241146,0.1149921623838587,9
FI,rail_investment_pct_gdp,rail_passengers,delta,-0.4336037173124587,0.1890774388934364,-0.7054916946375082,0.01299941058845966,11
FR,rail_investment_pct_gdp,birth_rate,delta,-0.4323039328821235,0.043697715948212895,-0.5066036552051028,0.014977599679728261,22
NL,rail_investment_pct_gdp,passenger_modal_split_rail_pct,delta,-0.43172825597976666,0.22156125264532203,-0.26123630899660794,0.4792148174869186,10
CH,rail_investment_pct_gdp,gdp_growth_pct,delta,-0.4315985096377066,0.19143837961080257,-0.550165354846028,0.08016714196444752,11
LT,rail_investment_pct_gdp,gdp_growth_pct,delta,0.4311654586152952,0.02693569276679629,0.2156791452851779,0.2933217236435428,26
BG,rail_investment_pct_gdp,gov_debt_pct_gdp,delta,0.4294869564946836,0.14640955682756096,0.3213186178848092,0.2921540528635079,13
HU,rail_investment_pct_gdp,rail_locomotives,delta,0.4291414353863703,0.02776876674839473,-0.046398712674410314,0.8237843354224659,26
TR,rail_investment_pct_gdp,death_rate,delta,-0.4275016272982657,0.04644789468574707,-0.4266624597863507,0.046941647837450015,22
HU,rail_investment_pct_gdp,rail_train_km,delta,0.4272889727955625,0.22705303272327282,0.13950728893400974,0.7102469344323659,10
MD,rail_investment_pct_gdp,urban_population_pct,delta,0.42435360089857704,0.2671739717741209,0.39779749178542856,0.30239651152899677,9
AT,rail_investment_pct_gdp,passenger_modal_split_rail_pct,delta,-0.42427981382199964,0.15208794734050368,-0.1947349380593159,0.5327772415298642,13
HR,rail_investment_pct_gdp,freight_modal_split_rail_pct,delta,0.4240943828825469,0.07018805193215007,0.2581262222383091,0.2907858256668105,19
AT,rail_investment_pct_gdp,homicide_rate,delta,-0.42353418460606895,0.15291203546304644,-0.37536696532744196,0.21202699148484047,13
AT,rail_investment_pct_gdp,rail_passengers,delta,-0.4226832670926013,0.1538558566324749,-0.42725730045929067,0.14882459023063502,13
LT,rail_investment_pct_gdp,gva_total_meur,delta,0.4212074865519365,0.027777046144526304,0.2137877275583641,0.2874417886888404,27
ES,rail_investment_pct_gdp,pop_growth_rate,delta,-0.42063283705576876,0.028020479869743327,-0.12714296531523595,0.5311444066610804,27
AT,rail_investment_pct_gdp,fdi_pct_gdp,delta,0.420364337433266,0.15644619529128162,0.4941368470893297,0.08681688702179483,13
RS,rail_investment_pct_gdp,pop_growth_rate,delta,0.4170807075099148,0.2090240321511285,0.2241843126449177,0.5188986066539618,11
EL,rail_investment_pct_gdp,rail_electrified_km,delta,0.4170238233179045,0.2766927388475253,0.40497861264637514,0.2926727973398774,9
SK,rail_investment_pct_gdp,gov_deficit_pct_gdp,delta,-0.4160309423537549,0.04240302674949899,-0.00546818142808849,0.9800082181741824,24
BG,rail_investment_pct_gdp,gov_revenue_pct_gdp,delta,0.41587562264397465,0.1615361634998081,0.10299419980818493,0.7437773433553934,13
ES,rail_investment_pct_gdp,net_migration_rate,delta,-0.4157975366372466,0.030136630833562772,-0.024956441537597535,0.9026721334932541,27
AT,rail_investment_pct_gdp,rail_electrified_km,delta,-0.4157686448393276,0.16165869339637295,-0.19909930881000296,0.5233888833841267,13
HR,rail_investment_pct_gdp,rail_employees,delta,0.41556515854394094,0.0979229315101783,-0.02652594137668259,0.9209205047957716,17
TR,rail_investment_pct_gdp,homicide_rate,delta,-0.414188187200217,0.2804171365466759,-0.4392396834124219,0.24832967493059555,9
HR,rail_investment_pct_gdp,population_total,delta,-0.4136307444455227,0.024865599615577237,-0.09861749389905285,0.6139155042889015,29
DK,rail_investment_pct_gdp,imports_pct_gdp,delta,0.4129271332465776,0.08898763442343142,0.26748136496191627,0.2883378418023037,18
LT,rail_investment_pct_gdp,education_spend_pct_gdp,delta,-0.4128887288378265,0.044203399376604335,-0.35760030756883926,0.08643941312286803,24
IT,rail_investment_pct_gdp,rail_network_length_km,delta,0.41104346173482476,0.056876912313098875,-0.12508918350015158,0.5836081252375108,22
CZ,rail_investment_pct_gdp,rail_train_km,delta,0.4097671909951262,0.07266686800296844,-0.04786352237917791,0.8434384197609264,20
FR,rail_investment_pct_gdp,rail_accidents,delta,-0.4084960085590128,0.2510762224934193,-0.17419635039280332,0.6414813054954456,10
AT,rail_investment_pct_gdp,unemployment_rate_pct,delta,0.4077413934977223,0.28897073733852724,0.22582418117294267,0.5735331987972138,9
MD,rail_investment_pct_gdp,net_migration_rate,delta,-0.40555359062430124,0.2919005499056792,-0.07507492807729137,0.8538236652999528,9
SI,rail_investment_pct_gdp,rail_passengers,delta,-0.4054476532290075,0.048700959149099686,-0.03956828122504257,0.8560384215213143,24
LT,rail_investment_pct_gdp,gdp_per_capita_eur,delta,0.40484979339204835,0.03539609086800814,0.17520615765279324,0.38578885360082543,27
AT,rail_investment_pct_gdp,infant_mortality_rate,delta,0.4043353923364459,0.17508308616657486,0.39701529894965604,0.18402117316105546,13
MD,rail_investment_pct_gdp,pop_growth_rate,delta,-0.4035776354539421,0.29455836751091596,-0.06485986179964982,0.8735925199906115,9
LT,rail_investment_pct_gdp,compensation_employees_meur,delta,0.3996439809497992,0.03813772619131957,0.055442302274060704,0.7857069753039355,27
MD,rail_investment_pct_gdp,life_expectancy_years,delta,0.39940633038722695,0.3002053978229568,0.5093217644108605,0.1687731860026078,9
HR,rail_investment_pct_gdp,population_density,delta,-0.3987664031888033,0.03478038209077686,-0.09562286682293422,0.6315263325969922,28
CH,rail_investment_pct_gdp,rail_accidents,delta,-0.3981693179801736,0.3018894672279816,-0.4420498910973386,0.2448464751691954,9
SE,rail_investment_pct_gdp,freight_modal_split_rail_pct,delta,0.3978960169896737,0.09206832735863198,0.17693446751412092,0.47444518236685146,19
HR,rail_investment_pct_gdp,gini_coefficient,delta,-0.39774379112912966,0.09220807612161205,0.0375429652467573,0.8805733158542713,19
EL,rail_investment_pct_gdp,rail_network_length_km,delta,-0.3973232497691943,0.30304377876528177,-0.4434508346071576,0.24311892272530278,9
TR,rail_investment_pct_gdp,co2_per_capita,delta,-0.3957879195398186,0.06802679855428058,-0.46744711469565264,0.027168790987551362,22
PL,rail_investment_pct_gdp,rail_vehicle_km,delta,-0.395197561542581,0.26882270505938277,-0.37666813650928405,0.2945600713294874,10
EL,rail_investment_pct_gdp,rail_track_length_km,delta,-0.3948377609516579,0.3064463818806062,-0.6131094416608817,0.08034935141655064,9
AT,rail_investment_pct_gdp,rail_passenger_km,delta,-0.394651386506236,0.18696494363469768,-0.06766106000706143,0.8303205513700238,13
CZ,rail_investment_pct_gdp,rail_seat_km,delta,-0.39214721368623473,0.1512021082934005,-0.07949840305303221,0.782568871633093,15
LT,rail_investment_pct_gdp,co2_per_capita,delta,0.3921410128233884,0.04237865845231091,0.145664911248432,0.47231232233138487,27
SK,rail_investment_pct_gdp,gov_debt_pct_gdp,delta,0.3903465833977511,0.05889473929357303,0.11483935625629581,0.597088527884453,24
PL,rail_investment_pct_gdp,material_deprivation_pct,delta,-0.38916928769675485,0.1730281446953905,-0.13278290975063378,0.6577606406408578,14
SK,rail_investment_pct_gdp,unemployment_rate_pct,delta,-0.3864928814871702,0.11435881404250428,-0.3091856288429267,0.21572398460303405,18
FR,rail_investment_pct_gdp,rail_wagons,delta,-0.38584880407016786,0.06879367843215861,0.15118507007007545,0.4956542585990708,23
BG,rail_investment_pct_gdp,gdp_growth_pct,delta,0.3855869577257112,0.1985126534950919,0.11471530097996943,0.7155850322794555,13
BG,rail_investment_pct_gdp,suicide_rate,delta,0.3850696341770167,0.19918413918107555,0.30491370055781486,0.3193035652376157,13
CH,rail_investment_pct_gdp,gov_debt_pct_gdp,delta,0.38493126281894047,0.22341113234742965,0.512373489231751,0.08954010397060423,12
BE,rail_investment_pct_gdp,gini_coefficient,delta,-0.38455952492327355,0.1998475758587784,-0.2646231976591311,0.3913294846046341,13
CH,rail_investment_pct_gdp,rail_passengers,delta,-0.3844346575021901,0.25170056050131356,-0.316930084525049,0.3532122490293368,11
DE,rail_investment_pct_gdp,rail_freight_tonne_km,delta,-0.38326292562327335,0.2256515780862326,-0.3905636378554141,0.21594052688738843,12
FI,rail_investment_pct_gdp,gov_expenditure_pct_gdp,delta,0.38291763144257684,0.027110796863501912,0.45075145442861936,0.007814623416990399,33
BG,rail_investment_pct_gdp,gdp_pps,delta,0.3821625949434774,0.20298245391200428,0.16868120440108741,0.5901876406956204,13
LT,rail_investment_pct_gdp,rail_gross_tonne_km,delta,0.3821048308859426,0.04861564301980941,0.2537815529283322,0.20371335843455834,27
SK,rail_investment_pct_gdp,rail_freight_tonnes,delta,0.3814594451661412,0.1196997652163926,0.22974537459558558,0.3649513465187299,18
BG,rail_investment_pct_gdp,gdp_per_capita_pps,delta,0.38136649448796467,0.20403002980941443,0.15826930750861937,0.6137453854271495,13
NL,rail_investment_pct_gdp,infant_mortality_rate,delta,0.38055303029805765,0.25705965712236606,0.39212422239258665,0.2412615731999901,11
EE,rail_investment_pct_gdp,cars_per_1000_inhabitants,delta,-0.3769195657637637,0.12466121128585714,-0.10995082603878253,0.6689669173546529,18
DK,rail_investment_pct_gdp,net_earnings_eur,delta,0.37503711581674043,0.17200243009935273,0.4904744786480695,0.06300855630913907,15
PT,rail_investment_pct_gdp,unemployment_rate_pct,delta,0.3749675611959874,0.15523664712025023,0.34658720901990114,0.19236235860814457,16
NL,rail_investment_pct_gdp,gov_debt_pct_gdp,delta,0.3742022383845771,0.26595659344055794,0.3480944054852658,0.3041881821688121,11
LV,rail_investment_pct_gdp,rail_fatalities,delta,-0.3738073370918197,0.1052908672030281,-0.13720296968320728,0.5691575243151203,20
LT,rail_investment_pct_gdp,internet_users_pct,delta,0.3734607944607085,0.05982645883033615,0.4388031829607256,0.023968967955681382,26
HR,rail_investment_pct_gdp,co2_per_capita,delta,0.3731326548529688,0.045596559139990465,0.27877815045579957,0.14425193961261695,29
BG,rail_investment_pct_gdp,life_expectancy_years,delta,-0.3729538359011574,0.21529443479835741,-0.3585719613252404,0.23537254298362348,13
CH,rail_investment_pct_gdp,rail_train_km,delta,-0.37109413895811477,0.27036879021258997,-0.19592460263581793,0.5745132196786975,11
FI,rail_investment_pct_gdp,compensation_employees_meur,delta,-0.3702955192720361,0.0332247735442791,-0.31550289833248213,0.07359741509746041,33
LT,rail_investment_pct_gdp,rail_freight_tonne_km,delta,0.36963275946444174,0.057329176162380445,0.23151662702709822,0.24803424198296922,27
NL,rail_investment_pct_gdp,gdp_per_capita_pps,delta,-0.36880500301497965,0.27364267126314346,-0.30601994127926,0.37121378114345327,11
BG,rail_investment_pct_gdp,death_rate,delta,0.36854129487042175,0.2213446028412574,0.45369825872121267,0.12175426346485488,13
BG,rail_investment_pct_gdp,co2_per_capita,delta,0.3672046079309517,0.22319661748683597,0.11092638306054182,0.7246661680650537,13
